Crop,Ground_Truth,Prediction,Path
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_1643.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_2136.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_2952.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_2987.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_3708.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_3717.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_4309.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_457.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_4581.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_4672.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_4801.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_5061.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_5110.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_5155.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_6200.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_6219.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_64.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_7387.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_7877.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8112.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8237.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8349.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_891.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_9259.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_9270.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_9361.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_117.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_1713.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_1921.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2717.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2970.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3119.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3250.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3415.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3843.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_438.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4493.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4616.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4641.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4800.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4906.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4965.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_5356.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_5459.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_5584.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_6364.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_6451.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_7653.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_795.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8152.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8327.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_9359.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_1174.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_2012.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_2083.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_226.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_2376.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_2423.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_2793.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_3013.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_3211.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_3403.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_3643.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4325.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4343.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4553.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4731.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4838.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4959.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_503.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_5388.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_5574.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_5676.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_5681.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_5990.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6038.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6122.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6158.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_645.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6491.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_651.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_7366.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_7417.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_7455.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_8035.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_8282.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_864.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_9014.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_9165.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_9300.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_9405.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_9464.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_9521.jpeg
