Crop,Ground_Truth,Prediction,Path
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_7877.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_7954.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8112.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8349.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8398.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_8925.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Aloe Rust\Augmented_0_9486.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_1133.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_1427.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_177.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_1921.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2604.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2621.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2717.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2922.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_2970.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3119.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3597.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3697.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_3762.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_438.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4493.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4793.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4906.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_4965.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_5356.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_5584.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_5866.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_6360.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_6364.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_6451.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_688.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_6976.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_7653.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_7845.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_7867.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_795.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8152.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8562.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8777.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8857.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8904.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_8981.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_906.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_9471.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_9585.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_9799.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_9951.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Anthracnose\Augmented_0_9996.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_130.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_1443.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_1551.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_1593.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_226.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_2464.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_3481.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_449.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4583.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_4838.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_5478.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6122.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6491.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_6943.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_7090.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_7373.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_7760.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_8597.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_8639.jpeg
AloeVera,Biotic,Abiotic,RAW_DATA\09_AloeVera\biotic\Leaf Spot\Augmented_0_906.jpeg
